지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
165,목포,2019-01-01,1.5,65.5,6.14
165,목포,2019-01-02,1.3,68.6,8.32
165,목포,2019-01-03,.8,67.5,11.79
165,목포,2019-01-04,.4,68.6,2.87
165,목포,2019-01-05,1.9,69.3,9.6
165,목포,2019-01-06,1,64.6,11.63
165,목포,2019-01-07,1.6,73.3,10.47
165,목포,2019-01-08,1.8,70.6,7.37
165,목포,2019-01-09,-.8,50,8.42
165,목포,2019-01-10,2,72.4,6.66
165,목포,2019-01-11,3.6,71.4,9.75
165,목포,2019-01-12,4.2,83.1,9.85
165,목포,2019-01-13,3.3,79.5,10.74
165,목포,2019-01-14,2.9,78.6,10.47
165,목포,2019-01-15,2.6,74.1,7.18
165,목포,2019-01-16,-.8,61.3,12.41
165,목포,2019-01-17,2.5,61.4,10.83
165,목포,2019-01-18,2.8,75.6,11.77
165,목포,2019-01-19,3.2,79.6,5.28
165,목포,2019-01-20,2.7,67,9.77
165,목포,2019-01-21,3.6,61.8,12.67
165,목포,2019-01-22,5,68.4,12.42
165,목포,2019-01-23,4.9,65.9,12.09
165,목포,2019-01-24,2.4,55.6,13.68
165,목포,2019-01-25,1.4,65.3,6.48
165,목포,2019-01-26,.4,62.4,12.37
165,목포,2019-01-27,1.5,70.9,14.43
165,목포,2019-01-28,4.5,62.1,10.62
165,목포,2019-01-29,1.4,57.5,14.45
165,목포,2019-01-30,3.4,63.3,7.15
165,목포,2019-01-31,.9,79.8,5.42
165,목포,2019-02-01,1.4,63.4,13.24
165,목포,2019-02-02,5.2,67.8,11.31
165,목포,2019-02-03,8.5,91.9,.91
165,목포,2019-02-04,3.3,56.6,13.91
165,목포,2019-02-05,5.6,49,14.4
165,목포,2019-02-06,7.8,61.9,10.6
165,목포,2019-02-07,1.8,70.3,8.96
165,목포,2019-02-08,-1.4,58.5,12.53
165,목포,2019-02-09,-.7,63,8.42
165,목포,2019-02-10,-1.3,53.6,9.77
165,목포,2019-02-11,.4,63.6,9.22
165,목포,2019-02-12,1.7,61.9,14.4
165,목포,2019-02-13,1.5,52.6,15.19
165,목포,2019-02-14,1,52.5,13.73
165,목포,2019-02-15,2.2,69.8,6.65
165,목포,2019-02-16,.8,68.5,7.12
165,목포,2019-02-17,1.1,62.4,16.64
165,목포,2019-02-18,2,63.1,5.04
165,목포,2019-02-19,3.5,93.4,2.62
165,목포,2019-02-20,3.1,81.4,11.04
165,목포,2019-02-21,3.1,73.3,15.83
165,목포,2019-02-22,3.8,74.8,9.92
165,목포,2019-02-23,5.9,71.6,16.69
165,목포,2019-02-24,7.5,66.1,17.79
165,목포,2019-02-25,5,79.4,14.6
165,목포,2019-02-26,4.9,63.6,17.36
165,목포,2019-02-27,6.7,75.9,7.89
165,목포,2019-02-28,6.6,73.6,13.64
165,목포,2019-03-01,6,76,16.87
165,목포,2019-03-02,7.9,66.4,10.4
165,목포,2019-03-03,8.6,70.3,6.89
165,목포,2019-03-04,7.5,74.6,15.31
165,목포,2019-03-05,7.3,76.6,8.88
165,목포,2019-03-06,8.9,77.4,15.85
165,목포,2019-03-07,5.7,72.9,19.45
165,목포,2019-03-08,5.3,70.5,21.1
165,목포,2019-03-09,8.7,66.9,12.34
165,목포,2019-03-10,8,86.3,5.87
165,목포,2019-03-11,6.6,86.3,10.68
165,목포,2019-03-12,6.2,74.9,14.55
165,목포,2019-03-13,5.9,55.6,20.64
165,목포,2019-03-14,7.8,62.8,20.46
165,목포,2019-03-15,7.8,71.5,11.98
165,목포,2019-03-16,6.7,65.4,20.48
165,목포,2019-03-17,7.3,71.9,21.88
