지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
155,창원,2019-01-01,0,47.1,12.37
155,창원,2019-01-02,-.5,43.9,12.48
155,창원,2019-01-03,.6,29.3,12.95
155,창원,2019-01-04,2.4,26.4,7.58
155,창원,2019-01-05,3.2,38.1,7.53
155,창원,2019-01-06,2,21.8,11.59
155,창원,2019-01-07,2,31.5,11.5
155,창원,2019-01-08,1.7,40.8,11.5
155,창원,2019-01-09,-.6,37.6,9.81
155,창원,2019-01-10,2.4,42.3,10.66
155,창원,2019-01-11,3.6,56.6,10.36
155,창원,2019-01-12,4.1,83.8,5.64
155,창원,2019-01-13,4.6,59,11.86
155,창원,2019-01-14,4,49.9,12.3
155,창원,2019-01-15,3.9,46.3,11.24
155,창원,2019-01-16,-1.6,31.6,13.79
155,창원,2019-01-17,1.3,47.1,13.27
155,창원,2019-01-18,3,41.9,13.37
155,창원,2019-01-19,5,58.9,9.96
155,창원,2019-01-20,4.2,46.6,13.03
155,창원,2019-01-21,1.7,38.4,14.06
155,창원,2019-01-22,4,49.1,13.49
155,창원,2019-01-23,5.2,47.5,12.86
155,창원,2019-01-24,3.6,24.1,14.47
155,창원,2019-01-25,2.3,30,8.17
155,창원,2019-01-26,-.5,24.6,14.94
155,창원,2019-01-27,1.1,37.3,15.05
155,창원,2019-01-28,3.9,37.9,11.39
155,창원,2019-01-29,2.5,40.5,14.73
155,창원,2019-01-30,5.6,42.9,11.97
155,창원,2019-01-31,.9,77.1,2.64
155,창원,2019-02-01,-1.1,59.3,15.49
155,창원,2019-02-02,2.2,63.9,15.18
155,창원,2019-02-03,8.1,88.1,3.82
155,창원,2019-02-04,4.8,29.8,15.69
155,창원,2019-02-05,4.7,40.9,15.53
155,창원,2019-02-06,7.5,44.9,14.84
155,창원,2019-02-07,5.8,48,9.03
155,창원,2019-02-08,.6,27.1,14.46
155,창원,2019-02-09,.7,23.4,14.29
155,창원,2019-02-10,1.8,37.4,10.81
155,창원,2019-02-11,1.2,30.8,16.24
155,창원,2019-02-12,2.2,36,16.05
155,창원,2019-02-13,3.2,31,13.33
155,창원,2019-02-14,3.2,46.8,
155,창원,2019-02-15,4.6,65.8,
155,창원,2019-02-16,2,44.5,
155,창원,2019-02-17,1.4,35.6,
155,창원,2019-02-18,4.1,34.4,
155,창원,2019-02-19,3.9,93,
155,창원,2019-02-20,4.1,62.1,
155,창원,2019-02-21,4.7,58.6,
155,창원,2019-02-22,6.5,60.4,
155,창원,2019-02-23,7.2,56.6,
155,창원,2019-02-24,7.1,64,
155,창원,2019-02-25,8.9,58,
155,창원,2019-02-26,8.6,44.4,
155,창원,2019-02-27,9.1,64.9,
155,창원,2019-02-28,9.3,69.4,
155,창원,2019-03-01,8.8,45.8,
155,창원,2019-03-02,9,53.4,
155,창원,2019-03-03,10.5,55.1,
155,창원,2019-03-04,10.7,54.8,
155,창원,2019-03-05,10.4,63.9,
155,창원,2019-03-06,9.3,78.1,
155,창원,2019-03-07,8.8,61.1,
155,창원,2019-03-08,8.3,67.6,
155,창원,2019-03-09,9.8,65.9,
155,창원,2019-03-10,7.1,83,
155,창원,2019-03-11,8.3,64.4,
155,창원,2019-03-12,8.2,51.1,
155,창원,2019-03-13,5.1,26.6,18.03
155,창원,2019-03-14,6.6,32.8,20.61
155,창원,2019-03-15,6.5,52.1,11.21
155,창원,2019-03-16,6.8,54.3,19.82
155,창원,2019-03-17,8.4,47.8,20.99
155,창원,2019-03-18,9.3,59.5,14.03
155,창원,2019-03-19,12.5,47.8,19.31
155,창원,2019-03-20,12.5,66.9,8.13
155,창원,2019-03-21,15,57.3,17.63
155,창원,2019-03-22,8.2,34.8,21.65
155,창원,2019-03-23,5.9,37.8,19.32
155,창원,2019-03-24,5.7,45.1,23.1
155,창원,2019-03-25,7.2,45.9,13.99
155,창원,2019-03-26,12.4,40,21.71
155,창원,2019-03-27,13.1,47.8,20.49
155,창원,2019-03-28,12.1,65.1,18.28
155,창원,2019-03-29,12.8,70.5,19.33
155,창원,2019-03-30,10.7,53.6,17.95
155,창원,2019-03-31,6.4,33.5,
155,창원,2019-04-01,7.2,26.3,21.2
155,창원,2019-04-02,8.3,34.8,24.27
155,창원,2019-04-03,9,27.3,24.72
155,창원,2019-04-04,11.1,29.4,24.09
155,창원,2019-04-05,14.1,33.8,21.43
155,창원,2019-04-06,14,32,
155,창원,2019-04-07,11.9,74.9,6.82
155,창원,2019-04-08,13.4,62.5,21.78
155,창원,2019-04-09,10.1,55.8,14.41
155,창원,2019-04-10,8.4,73.3,8.98
155,창원,2019-04-11,9.1,67.4,14.09
155,창원,2019-04-12,11.2,56.5,23.47
155,창원,2019-04-13,12.2,48.3,17.57
155,창원,2019-04-14,12.5,48.4,8.89
155,창원,2019-04-15,12.3,37,25.56
155,창원,2019-04-16,14.8,39.5,22.38
155,창원,2019-04-17,16.3,44.4,20.21
155,창원,2019-04-18,15.3,62.3,25.15
155,창원,2019-04-19,12.9,68,7.26
155,창원,2019-04-20,13.5,62.1,25.26
155,창원,2019-04-21,17.1,64.9,17.45
155,창원,2019-04-22,16.7,68.3,23.45
155,창원,2019-04-23,14.6,80.6,5.84
155,창원,2019-04-24,16.9,91.1,7.78
155,창원,2019-04-25,14.8,78.6,5.9
155,창원,2019-04-26,10.9,82.9,3.23
155,창원,2019-04-27,11.5,61.3,26.52
155,창원,2019-04-28,12.1,62.5,15.13
155,창원,2019-04-29,11.3,85.4,1.61
155,창원,2019-04-30,14.4,83.4,13.03
155,창원,2019-05-01,15.9,76,17.21
155,창원,2019-05-02,17.1,48.9,26.79
155,창원,2019-05-03,16.9,47.8,27.59
155,창원,2019-05-04,17.9,46.4,24
155,창원,2019-05-05,18.5,50.8,24.54
155,창원,2019-05-06,14.7,66.9,22.82
155,창원,2019-05-07,14.6,50.9,28.72
155,창원,2019-05-08,15.9,44.1,22.04
155,창원,2019-05-09,17.7,36.6,26
155,창원,2019-05-10,18.2,39.3,25.72
155,창원,2019-05-11,18.6,43.3,27.55
155,창원,2019-05-12,19.4,47,27.48
155,창원,2019-05-13,16.7,68,23.33
155,창원,2019-05-14,19.6,74.4,24.67
155,창원,2019-05-15,20.7,59.6,25.42
155,창원,2019-05-16,21.1,58.5,26.52
155,창원,2019-05-17,20.8,64.6,21.52
155,창원,2019-05-18,17.3,87.3,2.42
155,창원,2019-05-19,19.6,80.8,12.28
155,창원,2019-05-20,18.4,60.6,14.28
155,창원,2019-05-21,18,41.5,30.25
155,창원,2019-05-22,19.5,47.5,29.92
155,창원,2019-05-23,20.9,59.8,28.08
155,창원,2019-05-24,22.4,59.5,26.83
155,창원,2019-05-25,23.8,49.9,22.09
155,창원,2019-05-26,22.5,57.3,25.49
155,창원,2019-05-27,19.7,86,1.35
155,창원,2019-05-28,17.7,54.9,23.09
155,창원,2019-05-29,21.8,35,29.56
155,창원,2019-05-30,22.5,32.6,25.49
155,창원,2019-05-31,17.4,65,21.73
155,창원,2019-06-01,19.9,58.4,23.41
155,창원,2019-06-02,20.4,54.8,23.99
155,창원,2019-06-03,21.9,58.4,27.64
155,창원,2019-06-04,22.5,65.9,27.93
155,창원,2019-06-05,23.2,62,28.04
155,창원,2019-06-06,21.6,73.1,19.76
155,창원,2019-06-07,18.7,88.9,5.23
155,창원,2019-06-08,19.1,79.4,24.21
155,창원,2019-06-09,19.3,70.1,27.23
155,창원,2019-06-10,19.1,65.5,14.49
155,창원,2019-06-11,19.2,66.5,21.56
155,창원,2019-06-12,19.1,74.3,27.97
155,창원,2019-06-13,19.4,70,28.52
155,창원,2019-06-14,18.6,82.4,5.99
155,창원,2019-06-15,20.5,74.8,22.13
155,창원,2019-06-16,20,75.1,25.58
155,창원,2019-06-17,20.8,73.5,24.08
155,창원,2019-06-18,21.1,78.6,12.21
155,창원,2019-06-19,22.3,74,23.26
155,창원,2019-06-20,23.9,70.4,25.82
155,창원,2019-06-21,24.4,65.5,27.19
155,창원,2019-06-22,21.6,69.8,25.22
155,창원,2019-06-23,21.4,64.4,25.01
155,창원,2019-06-24,20.9,73.5,28.98
155,창원,2019-06-25,21.5,70.1,26.95
155,창원,2019-06-26,19.5,90.4,1.65
155,창원,2019-06-27,23.3,89.9,12.34
155,창원,2019-06-28,22.4,85.1,15.22
155,창원,2019-06-29,20.7,93.5,2.15
155,창원,2019-06-30,24.2,79.8,19.72
155,창원,2019-07-01,23.6,83.4,10.25
155,창원,2019-07-02,24.3,74.6,23.63
155,창원,2019-07-03,22.9,79.4,14.41
155,창원,2019-07-04,24.5,65.9,27.16
155,창원,2019-07-05,23.3,74.1,21.78
155,창원,2019-07-06,24.9,56.6,29.13
155,창원,2019-07-07,23.4,60.8,20.35
155,창원,2019-07-08,22,70,17.73
155,창원,2019-07-09,22.3,66.8,13.77
155,창원,2019-07-10,21,83.3,2.45
155,창원,2019-07-11,23.7,81.6,15.1
155,창원,2019-07-12,24.1,71.1,22.99
155,창원,2019-07-13,21.9,83.9,9.26
155,창원,2019-07-14,22.8,78.4,17.3
155,창원,2019-07-15,23.2,79.3,20.55
155,창원,2019-07-16,23.4,78.1,22.81
155,창원,2019-07-17,23.5,75.5,24.76
155,창원,2019-07-18,21.9,90.8,5.09
155,창원,2019-07-19,23.2,92.9,1.31
155,창원,2019-07-20,23.8,91.4,1.41
155,창원,2019-07-21,24.6,87,8.66
155,창원,2019-07-22,26.4,82.9,24.31
155,창원,2019-07-23,27.1,81.8,25.2
155,창원,2019-07-24,26.3,83.6,13.63
155,창원,2019-07-25,25.5,90.9,3.4
